	_1-1	_1-2	_1-3	_1-4	_1-5	_1-6	_1-7	_1-8
0	0.642000000000003	2.9769999999999897	3.6580000000000155	1.8070000000000022	2.006999999999998	2.0659999999999954	2.1299999999999955	18.18
1	1.3419999999999987	1.8459999999999965	1.2070000000000007	2.4339999999999975	3.3190000000000026	5.0120000000000005	2.2590000000000003	17.823999999999998
2	0.7210000000000036	3.890999999999991	1.4889999999999972	3.5259999999999962	4.037000000000006	7.210000000000001	9.531999999999996	14.551000000000158
3	0.7360000000000042	1.4109999999999943	1.6759999999999948	1.9409999999999954	3.201999999999998	2.155000000000001	3.0180000000000007	17.114999999999995
4	3.4479999999998654	1.1809999999999974	2.1140000000000043	2.7310000000000016	3.9410000000000025	7.847000000000008	7.727999999999994	22.243000000000002
5	1.5279999999999987	2.0420000000000016	2.1580000000000013	3.546999999999997	4.100000000000001	7.411000000000001	8.619999999999997	2.747
6	0.661999999999999	1.8629999999999995	2.212999999999994	1.9600000000000009	1.9200000000000017	7.0319999999999965	11.510999999999996	19.348000000000006
7	0.6890000000000001	1.3400000000000034	1.5870000000000033	2.142000000000003	2.7659999999999982	2.1650000000000063	10.171	2.8810000000000002
8	0.6739999999999995	2.799999999999997	1.5700000000000003	3.2579999999999956	3.461999999999996	1.9919999999999973	8.573999999999998	19.560000000000002
9	0.8170000000000002	1.186	2.189	2.2309999999999945	3.4810000000000016	7.1340000000000074	2.7379999999999995	18.945999999999998
10	1.4380000000000024	2.0689999999999955	2.152000000000001	2.1950000000000003	2.8899999999999935	4.515999999999998	9.846999999999994	17.014999999999993
11	0.9249999999999972	1.7679999999999936	1.5790000000000006	2.1430000000000007	3.1199999999999974	4.5930000000000035	11.985000000000007	2.674999999999997
12	1.3370000000000033	4.126999999999953	2.003	2.9410000000000025	3.8799999999999955	5.338999999999999	2.458999999999996	2.6440000000000055
13	0.7710000000000008	1.3830000000000027	2.2439999999999998	2.0700000000000003	2.989999999999995	4.865000000000002	9.428000000000004	20.863999999999997
14	0.7220000000000013	1.573999999999998	2.425999999999995	1.8940000000000055	2.0279999999999987	1.985999999999997	10.808999999999997	26.685000000000002
15	2.058	1.774000000000001	4.003999999999998	2.2390000000000043	3.267000000000003	5.663000000000004	13.953000000000003	4.157000000000004
16	1.233000000000004	1.3350000000000009	1.4380000000000024	2.7010000000000005	6.135000000000005	7.277000000000001	2.3689999999999998	18.027
17	1.0200000000000031	1.1970000000000027	3.205999999999989	1.9770000000000039	3.3700000000000045	5.576999999999998	19.336	16.195
18	3.9129999999999967	4.003	1.8119999999999976	2.190000000000005	4.359999999999999	1.9810000000000016	2.3700000000000045	4.112000000000002
19	1.4609999999999985	2.128	2.0120000000000005	2.0600000000000023	4.781000000000006	6.889000000000003	2.3770000000000024	22.075000000000003
20	0.6370000000000005	1.9029999999999987	1.8840000000000003	2.3059999999999974	3.1200000000000045	2.539999999999999	8.836000000000006	18.699999999999996
21	0.6400000000000006	1.7349999999999994	1.6709999999999994	2.591000000000001	2.4890000000000043	2.246000000000002	8.465999999999994	21.938999999999993
22	1.2589999999999932	1.171999999999997	1.5899999999999963	2.9009999999999962	3.232999999999997	5.838999999999999	11.046000000000006	18.512000000000008
23	1.1359999999999957	1.2100000000000009	3.497	2.199000000000005	2.308	4.747	9.201999999999998	3.4279999999999973
24	0.7179999999999964	1.875	1.5530000000000044	1.9979999999999976	2.9549999999999983	5.292000000000002	7.503	18.122999999999998
25	0.820999999999998	1.8049999999999997	1.8810000000000002	4.226999999999997	1.9579999999999984	2.3329999999999984	3.283999999999999	3.201999999999998
26	1.233000000000004	1.4050000000000011	1.4679999999999964	2.703000000000003	2.1000000000000014	5.015000000000001	2.603999999999999	19.346000000000004
27	1.4470000000000098	2.777000000000001	2.442	1.939	2.567	2.104999999999997	8.491	18.342
28	0.6540000000000035	2.4439999999999884	1.439	4.4609999999999985	4.952000000000005	2.4269999999999996	7.51400000000001	2.879000000000005
29	1.3909999999999982	1.404999999999994	1.9209999999999994	2.073999999999998	2.600999999999999	2.0790000000000006	11.645000000000003	2.8839999999999932
30	0.6920000000000002	3.358000000000004	2.2169999999999987	2.1099999999999994	1.9750000000000014	4.362000000000002	2.440000000000005	20.232000000000006
31	0.7340000000000018	2.1700000000000017	2.6359999999999957	2.0320000000000036	3.325000000000003	3.5529999999999973	2.198999999999998	28.261999999999993
32	0.8019999999999996	1.314	1.9380000000000024	1.975999999999999	2.5960000000000036	2.222999999999999	2.290999999999997	18.546999999999997
33	1.0529999999999973	2.3519999999999968	1.8279999999999959	1.948999999999998	5.880000000000003	4.959999999999994	2.3530000000000015	17.444000000000003
34	1.2150000000000034	1.8850000000000051	2.078000000000003	1.9680000000000035	3.586999999999996	6.117999999999995	2.8880000000000052	3.331000000000003
35	1.1450000000000031	1.2390000000000043	1.4590000000000032	2.1099999999999994	3.2979999999999947	6.844999999999999	11.290999999999997	2.679000000000002
36	0.8039999999999949	1.8119999999999976	1.5670000000000002	3.609000000000009	1.9669999999999987	2.801000000000002	9.311999999999998	3.020000000000003
37	3.316999999999993	1.3170000000000002	1.4129999999999967	3.594999999999999	3.7680000000000007	2.5999999999999943	9.385000000000005	20.043999999999997
38	0.6539999999999964	1.2029999999999959	1.3829999999999956	2.4549999999999983	1.9579999999999984	2.338000000000001	10.935000000000002	16.711000000000006
39	1.5189999999999984	1.9409999999999883	3.0970000000000013	1.9969999999999999	2.0559999999999974	5.2109999999999985	16.437000000000126	2.939
40	0.6709999999999994	1.4809999999999945	1.8830000000000027	1.9159999999999968	2.728999999999999	2.1330000000000027	2.0720000000000027	5.764000000000003
41	1.168999999999997	1.6779999999999973	1.5380000000000038	2.2819999999999965	3.228999999999999	6.009	14.218000000000004	3.2280000000000015
42	1.322999999999979	1.216000000000001	1.9399999999999977	2.210000000000001	3.8599999999999994	5.414999999999999	2.3930000000000007	2.899000000000001
43	1.4889999999999972	1.3260000000000005	1.6139999999999972	2.406000000000006	2.712999999999994	5.911000000000001	10.162999999999997	16.537
44	0.632000000000005	1.340999999999994	1.5079999999999956	4.9510000000000005	3.1400000000000006	5.0689999999999955	10.372999999999998	2.797000000000004
45	0.6589999999999989	1.3700000000000045	1.9609999999999985	1.8759999999999977	2.8810000000000002	4.969000000000001	10.088999999999999	17.345
46	1.3960000000000008	1.426000000000002	1.5250000000000057	2.520000000000003	2.358000000000004	6.138999999999996	2.326999999999998	2.983000000000004
47	1.2519999999999953	2.2010000000000005	1.4519999999999982	2.0219999999999985	3.966000000000001	4.862000000000002	2.4339999999999975	3.1610000000000014
48	1.3640000000000043	1.2310000000000016	4.477000000000004	1.7890000000000015	3.493000000000002	4.780999999999999	12.424	22.113000000000007
49	1.3489999999999966	2.230000000000004	2.173000000000002	3.722999999999999	2.2010000000000005	2.4450000000000003	2.2150000000000034	19.017000000000003
