	_1-1	_1-2	_1-3	_1-4	_1-5	_1-6	_1-7	_1-8
0	1.3470000000000013	1.766999999999996	3.6580000000000155	1.8070000000000022	2.006999999999998	2.0659999999999954	2.1299999999999955	2.905999999999999
1	1.3419999999999987	1.8459999999999965	2.3430000000000035	2.0559999999999974	1.8879999999999981	2.4779999999999944	2.2590000000000003	2.83199999999988
2	1.4349999999999952	3.890999999999991	2.168999999999997	3.1750000000000114	4.037000000000006	2.1370000000000005	2.497	2.728999999999999
3	1.4479999999999933	1.7590000000000003	1.841000000000001	1.9409999999999954	2.0899999999999963	2.155000000000001	3.0180000000000007	2.8569999999999993
4	1.3159999999999954	1.8930000000000007	1.6090000000000018	1.963000000000001	1.9140000000000015	2.1060000000000016	2.6580000000000013	3.5889999999999986
5	1.5279999999999987	2.0420000000000016	2.1580000000000013	3.546999999999997	2.118000000000002	7.411000000000001	2.212999999999994	2.747
6	1.402000000000001	1.8629999999999995	2.212999999999994	1.9600000000000009	1.9200000000000017	2.172000000000004	2.1540000000000035	2.746000000000002
7	1.4529999999999959	1.801000000000002	1.8780000000000001	1.9539999999999935	2.1439999999999984	2.1650000000000063	4.552999999999997	2.8810000000000002
8	1.524000000000001	2.868000000000002	1.7920000000000016	3.2579999999999956	2.125	1.9919999999999973	2.6529999999999987	3.218999999999994
9	1.1720000000000041	2.469000000000001	2.189	2.405000000000001	3.727000000000004	2.070999999999998	2.7379999999999995	2.807000000000002
10	1.4380000000000024	2.0689999999999955	2.152000000000001	2.1950000000000003	2.8899999999999935	2.073999999999998	2.453000000000003	2.6970000000000027
11	1.394999999999996	1.7679999999999936	1.7830000000000013	2.2719999999999985	2.3669999999999973	3.085000000000001	2.3840000000000003	2.674999999999997
12	2.4110000000000014	2.3500000000000014	1.8800000000000026	1.8830000000000027	2.2989999999999995	2.080999999999996	2.458999999999996	2.6440000000000055
13	1.304000000000002	2.1199999999999974	2.4369999999999976	2.021000000000001	2.1980000000000004	2.308	4.122	2.9200000000000017
14	1.247000000000007	1.573999999999998	2.425999999999995	1.8940000000000055	2.0279999999999987	1.985999999999997	2.8359999999999985	3.121000000000002
15	2.058	1.774000000000001	1.8350000000000009	2.2390000000000043	2.0019999999999953	2.1439999999999984	5.313000000000017	4.157000000000004
16	1.233000000000004	1.8100000000000023	1.7980000000000018	1.8470000000000013	6.135000000000005	2.0350000000000037	2.3689999999999998	2.7179999999999964
17	1.1759999999999948	1.9549999999999983	3.205999999999989	2.069999999999993	1.9050000000000011	5.912999999999997	2.2789999999999964	3.085000000000008
18	1.5100000000000051	2.0860000000000056	1.8119999999999976	2.0459999999999994	4.359999999999999	1.9810000000000016	2.3700000000000045	4.112000000000002
19	1.4609999999999985	2.128	2.0120000000000005	2.091000000000001	2.225999999999999	3.63900000000001	2.3770000000000024	2.8590000000000018
